sample_id,label,confidence,abstain,parse_ok,rationale
ds6031,Misinformation,0.95,False,True,"The visual veracity module indicates with high confidence (0.9) that the image is AI-generated, depicting a surreal and impossible scenario of a frog floating above a tank. According to the definitive rule, if the image is AI-generated, the output must be Misinformation. Furthermore, the retrieved evidence contradicts the claim that this is a 'recently declassified image from project ribbit thunder.' The evidence shows that 'Ribbit' is primarily associated with a character from the web series 'The Amazing Digital Circus' or a cryptocurrency token, and there is no record of a military project named 'Ribbit Thunder' with declassified imagery. The image is clearly a fabricated, humorous creation unrelated to any real military declassification."
3397,Misinformation,0.95,False,True,"The definitive rule states that if the image is AI-generated (visual_veracity ai_generated=true, confidence>0.6), the output must be Misinformation. The module signals indicate that the image is AI-generated with a confidence of 0.8. Additionally, the claim that Planet Hollywood Las Vegas is owned by a corporation based in Paris, Texas is factually incorrect; evidence confirms it is owned and operated by Caesars Entertainment, which is based in Nevada. The image being AI-generated further invalidates the visual representation of the claim."
ds4717,Not Misinformation,0.85,False,True,"The claim states that Khloe Kardashian was forced by Tristan Thompson to follow a strict pregnancy diet after a binge on cookies and ice cream. The retrieved evidence supports this narrative. Specifically, Source [1] from Inquisitr and Source [5] from The Sun explicitly report that Tristan Thompson intervened in Khloe's pregnancy routine, putting her on a strict diet and telling her he wouldn't stand for unhealthy habits (binge eating/junk food) after she indulged in junk food she had previously surrendered during her weight loss. While the image provided is not relevant to the specific event (as noted by the module signal), the textual claim itself is supported by multiple entertainment news sources reporting on this specific incident during her pregnancy with True Thompson. The visual ve"
4718,Not Misinformation,0.85,False,True,"The headline claims Jennifer Lopez might take a 'break' from Alex Rodriguez. The retrieved evidence confirms that Jennifer Lopez and Alex Rodriguez ended their relationship (took a break that led to a breakup) in March/April 2021. While the relationship is definitively over, the phrasing 'take a break' is often used colloquially to describe the end of a relationship or a period of separation, and the core fact that they are no longer together is supported by multiple sources (Page Six, Today Show, E! Online). The image is a genuine photograph (AI-generated: false). The module signals correctly identify the partial alignment due to the static nature of the image not showing the 'break', but the textual claim is factually grounded in the reality of their split. The 'latest news' snippets als"
ds2101,Not Misinformation,0.95,False,True,"The image is verified as not AI-generated (visual_veracity.ai_generated=false). The module signals confirm that the image content (a table with two wine glasses and a centerpiece) aligns perfectly with the claim. The retrieved evidence supports the existence and commonality of such table settings, defining centerpieces and describing table settings that include wine glasses and decorative centerpieces. There is no contradiction between the image, the claim, and the evidence."
5000,Misinformation,0.95,False,True,"The claim that Obama admitted to a secret deal with China to hand over U.S. territory to settle debt is false. The retrieved evidence confirms that while the Obama administration engaged in diplomatic relations and trade enforcement with China, there is no record of any agreement to cede U.S. territory. The only territory mentioned in the context of being 'handed over' to China is Hong Kong, which was transferred from British colonial rule in 1997, long before Obama took office. Furthermore, the evidence regarding 'debt settlement' refers to trade enforcement challenges and audits (such as Sarbanes-Oxley), not a territorial exchange for debt relief. The module signals correctly identify that the image does not depict such an event and that the claim is not supported by the evidence. Althou"
ds4724,Not Misinformation,0.85,False,True,"The claim that George and Amal Clooney are sleeping in separate bedrooms is a specific detail regarding their private lives. The retrieved evidence contains conflicting reports: some sources discuss divorce rumors and separation speculation (Sources [3], [4], [5], [2] in Q3), while others explicitly refute the idea that they sleep separately, stating they are happily together and have adapted to each other's habits (Source [2] in Q2, Source [7] in Q2). The module signals correctly identify that the image is real (not AI-generated) and only partially aligned with the specific claim. Since the evidence does not definitively prove the claim is false (it highlights ongoing rumors and conflicting insider accounts) and the image is authentic, the headline represents a reported rumor or speculati"
ds1157,Not Misinformation,0.85,False,True,"The claim states that a person holds a banner during the pope's procession down Fifth Avenue to St Patrick's Cathedral. The retrieved evidence confirms that Pope Francis traveled down Fifth Avenue to St. Patrick's Cathedral on September 24, 2015, and that Pope Paul VI did so in 1965. While the specific detail of a 'person holding a banner' is not explicitly detailed in the text snippets for the NYC visits (which focus on the motorcade and crowds), the evidence confirms the core event (Pope procession down Fifth Avenue to St. Patrick's) is factual. The module signal regarding 'who held a banner' references other visits (East Timor, Africa, Rome funeral) where banners were held, suggesting that holding banners is a common part of papal processions globally. The image is verified as not AI-ge"
5013,Not Misinformation,0.85,False,True,"The image is verified as not AI-generated (visual_veracity.ai_generated=false). The headline claims Brooke Burke has a 'controversial dating revelation amid divorce' and 'shocking insights'. The retrieved evidence confirms that Brooke Burke is indeed divorced from David Charvet (finalized in 2022) and is currently engaged to Scott Rigsby. Recent reports (June 2025) detail her 'revelations' about her wedding date falling through and her dating life post-divorce. While the module signals indicate low relevancy because the specific image (two people on stage) does not depict Brooke Burke or the specific interview event, the headline's core claims are factually supported by the evidence. The image is likely a generic stock photo or a photo from her past (e.g., DWTS) used as a placeholder, whic"
ds9980,Not Misinformation,0.85,False,True,"The image depicts an Iraqi girl and her family at a Kurdish checkpoint, which aligns with extensive historical evidence of Iraqi families fleeing violence (particularly from Mosul and Tal Afar) and settling in fields or camps near Kurdish checkpoints in northern Iraq (e.g., Aski Kalak, Khazer). Evidence [3], [8], [9], and [10] specifically describe scenes of Iraqi refugees, including girls, at these locations. While the claim does not specify a date, the visual content is consistent with well-documented events from 2014-2016. The module signals correctly identify the image as real (not AI-generated) and partially aligned with the context. There is no evidence to suggest the image is fabricated or mislabeled in a way that constitutes misinformation; rather, it is a representative image of a"
ds2354,Not Misinformation,0.9,False,True,"The image depicts a large airplane flying low in a cloudy sky. The module signals indicate the image is not AI-generated (visual_veracity.ai_generated=false) and is relevant to the claim. The retrieved evidence supports the plausibility of the scene: multiple sources confirm that planes frequently fly low due to factors such as weather conditions (clouds, wind, heat), landing approaches, or specific aircraft types (like the C-17 mentioned in evidence [7]). While the claim is generic and does not specify a unique event, the visual content is consistent with common aviation occurrences described in the evidence. There is no contradiction between the image and the evidence, nor is there any indication of fabrication."
ds4,Not Misinformation,0.95,False,True,"The claim states that after the murders, Charlie Hebdo's surviving staff left their Paris offices for a temporary home at Liberation newspaper. The retrieved evidence strongly supports this. Specifically, source [6] from WCBU (Jan 13, 2015) explicitly states: 'Charlie Hebdo has moved from its location that was attacked and is operating in the offices of the newspaper Liberation.' Source [2] from the New York Times (Oct 2015) confirms they 'squatting for more than six months in an improvised space carved out of the newsroom of Liberation.' Source [3] from ABC News (Sep 2015) notes they 'left [Liberation] today' to move to new high-security offices, implying Liberation was their previous temporary location. The image module signals indicate the image is not AI-generated (visual_veracity ai_g"
8830,Not Misinformation,0.85,False,True,"The image is verified as real (AI-generated: false). The claim describes an old clock hanging against the side of a barn. Evidence [3] from Unsplash explicitly identifies a photo as 'A barn with a clock on the side of it' located in Michigan, confirming that such scenes exist in reality. While the module's relevancy signal was low (likely due to the specific image not clearly showing the barn in the cropped view or the model's conservative interpretation), the external evidence supports the plausibility and existence of the described scenario. There is no evidence contradicting the claim, and the image depicts a clock consistent with the description."
ds5053,Misinformation,0.85,False,True,"The claim states that drinking green tea daily increases lifespan by 'Ten Years'. While the retrieved evidence supports that green tea is associated with longevity, reduced risk of cardiovascular disease, and potentially longer life expectancy in general terms (e.g., Blue Zones, Japanese longevity), none of the sources cite a specific study or scientific consensus that quantifies this benefit as exactly 'ten years'. The specific figure of 'ten years' is a significant exaggeration or fabrication not supported by the provided evidence, which describes benefits as 'potential', 'preliminary', or linked to 'lower risk' rather than a fixed decade extension. Therefore, the specific quantitative claim is misleading and constitutes misinformation."
