sample_id,label,confidence,abstain,parse_ok,rationale
ds6031,Misinformation,0.95,False,True,"The image is identified as AI-generated (confidence 0.9) by the visual veracity signal, depicting a surreal and impossible scenario of a frog floating above a tank. The headline claims this is a 'recently declassified image from project ribbit thunder.' Evidence shows that 'Ribbit' is primarily associated with a character from the web series 'The Amazing Digital Circus' or a cryptocurrency token, with no credible evidence linking 'Project Ribbit Thunder' to any real military declassification program. Furthermore, recent declassified military images typically involve satellite imagery or historical documents (e.g., KH-7/9 satellites, SAS missions), not surreal AI-generated art. The combination of an AI-generated image and a fabricated or misattributed context constitutes misinformation."
3397,Misinformation,0.95,False,True,"The claim that Planet Hollywood Las Vegas is owned by a corporation based in Paris, Texas is false. Multiple evidence sources confirm that Planet Hollywood Las Vegas is owned and operated by Caesars Entertainment, which is headquartered in Reno, Nevada (not Paris, Texas) [1, 3, 4, 5, 7]. Furthermore, the image provided is identified as AI-generated with high confidence (0.8), which triggers the definitive rule to label the pair as Misinformation regardless of the textual claim's veracity. The combination of a fabricated ownership claim and an AI-generated image constitutes misinformation."
ds4717,Not Misinformation,0.85,False,True,"The retrieved evidence confirms that Khloe Kardashian did follow a strict pregnancy diet influenced by Tristan Thompson. Specifically, Source [1] from Inquisitr and Source [5] from The Sun explicitly state that Tristan Thompson put Khloe on a strict pregnancy diet after she indulged in junk food (cookies and ice cream) following her weight loss. Source [2] from OK Magazine also discusses Tristan's involvement in her diet. While the headline uses the word 'Forced', which implies coercion, the evidence supports the narrative that Tristan 'intervened' and 'told her he won't stand for unhealthy habits' (Source [5]), and she 'reportedly' followed the diet. The core claim that Tristan influenced/controlled her diet after a binge is supported by multiple sources. The image relevance signal is low"
4718,Not Misinformation,0.85,False,True,"The headline suggests Jennifer Lopez might take a break from Alex Rodriguez. Evidence confirms that Jennifer Lopez and Alex Rodriguez did indeed take a break from their relationship, which led to their breakup and the cancellation of their engagement in March 2021 (Sources [1], [2], [5], [8]). While the relationship has since ended permanently, the statement that she 'might take a break' accurately reflects the historical events of their relationship dynamics, specifically the period leading up to their split. The image is a genuine photograph (visual_veracity ai_generated=false), and the core claim about the relationship status change is supported by multiple credible news sources. The headline is not misleading in the context of reporting on their relationship history or recent interacti"
ds2101,Not Misinformation,0.95,False,True,"The claim describes a visual scene: 'A table topped with two wine glasses and a centerpiece.' The module signals confirm that the image is relevant (aligned=true, confidence=0.9) and depicts exactly these elements. Furthermore, the visual veracity signal indicates the image is not AI-generated (ai_generated=false, confidence=0.0, meaning low confidence it is AI, or high confidence it is real; typically 0.0 confidence in 'ai_generated' being true means it is real). The retrieved evidence supports the plausibility of such a table setting, with multiple sources discussing table centerpieces and wine glass placements for dining settings (e.g., [1] Wikipedia on centerpieces, [2] Pinterest on table settings with wine glasses). There is no evidence suggesting the image is fake or the description "
5000,Misinformation,0.95,False,True,"The claim that President Obama admitted to a secret deal with China to hand over U.S. territory to settle debt is false. The retrieved evidence confirms that while the Obama administration engaged in diplomatic relations and trade enforcement with China, there is no record of any such secret deal involving the transfer of U.S. territory. The evidence indicates that the only significant territory transferred to China in recent history was Hong Kong, which was handed over by the United Kingdom in 1997, long before Obama's presidency. Furthermore, discussions regarding U.S. debt held by China during the Obama era focused on economic tensions and policy influence, not a territorial settlement. The image of the Obamas is unrelated to this fabricated narrative."
ds4724,Misinformation,0.85,False,True,"The headline claims that George and Amal Clooney are sleeping in separate bedrooms, implying a marital rift or separation. However, the retrieved evidence directly contradicts this specific claim. Evidence item [2] from menzfirst.com explicitly states: 'It’s not accurate that George and Amal sleep in separate rooms due to the actor’s snoring and other bad habits. The happy couple has been together for nearly 8 years, so they have most likely resorted to each other’s quirks.' Additionally, multiple other sources ([3], [5], [7], [8]) describe the couple as 'happily married,' 'loved-up,' and 'couple goals,' with recent public appearances together, refuting the narrative of separation or separate sleeping arrangements as a sign of trouble. While there are rumors of marital strain (e.g., drinki"
ds1157,Not Misinformation,0.85,False,True,"The claim describes a person holding a banner during a pope's procession down Fifth Avenue to St. Patrick's Cathedral. Evidence confirms that Pope Francis traveled down Fifth Avenue in a motorcade (Popemobile) to St. Patrick's Cathedral on September 24, 2015, and that 55,000 people lined Fifth Avenue for Pope Paul VI's arrival in 1965. While the specific detail of a 'person holding a banner' is not explicitly detailed in the provided snippets for the NYC visits (which focus on the motorcade and crowds), it is a highly plausible and common occurrence during such high-profile public processions where supporters hold signs or banners. The image signals indicate the image is not AI-generated and shows a banner with the Pope's image, which aligns with the context of a papal visit. The core even"
5013,Not Misinformation,0.85,False,True,"The headline claims Brooke Burke has a 'controversial dating revelation amid divorce' that sparks speculation. The retrieved evidence confirms that Brooke Burke is indeed divorced from David Charvet (evidence [1], [2], [3] in the divorce section) and is currently engaged to Scott Rigsby, with recent news discussing their wedding plans and delays (evidence [1], [2], [3] in the dating section). The 'revelation' likely refers to her public discussions about her relationship with Rigsby and the status of her divorce, which has been covered by major outlets like Page Six and People. While the image provided is not directly related to Brooke Burke (as noted in the module signals), the textual claim itself is grounded in factual reporting about her current relationship status and recent public st"
ds9980,Not Misinformation,0.85,False,True,"The image depicts an Iraqi girl and her family at a Kurdish checkpoint, which aligns with extensive historical news coverage of refugees fleeing Mosul and other northern Iraqi cities to the Kurdish region (e.g., Khazer/Aksi Kalak checkpoints) during the ISIS conflict (2014-2017). Evidence [3], [8], [9], and [10] specifically describe and show Iraqi families, including girls, arriving at or waiting near Kurdish checkpoints in northern Iraq (such as Kalak or Khazer) while fleeing violence. The visual elements (girl, family, field, checkpoint context) are consistent with these verified news events. The module's 'partial' alignment is due to the inability to verify the exact date or specific family identity from the image alone, but the general scenario is factually grounded in real events. Th"
