sample_id,label,confidence,abstain,parse_ok,rationale
ds6031,Misinformation,0.95,False,True,"The image is identified as AI-generated (confidence 0.9) by the visual veracity signal, depicting a surreal and impossible scene of a frog floating above a tank. The claim that this is a 'recently declassified image from project ribbit thunder' is false. Evidence shows that 'Ribbit' is a character from the animated series 'The Amazing Digital Circus' and 'Project Rabbit' is a video game, with no connection to military declassification or a 'Project Ribbit Thunder'. Furthermore, recent declassified military images typically involve satellite imagery (e.g., KH-7/KH-9) or specific historical missions (e.g., SAS, UFO projects), none of which match the AI-generated content. The combination of an AI-generated image and a fabricated context constitutes misinformation."
3397,Misinformation,0.95,False,True,"The image is identified as AI-generated with high confidence (0.8). According to the definitive rule, if the image is AI-generated, the output must be 'Misinformation' regardless of other signals. Additionally, the claim that Planet Hollywood Las Vegas is owned by a corporation based in Paris, Texas is factually incorrect. Evidence confirms that Planet Hollywood Las Vegas is owned and operated by Caesars Entertainment, which is based in Nevada, not a Texas corporation. The global Planet Hollywood brand is owned by Earl Enterprises (based in Texas), but this does not apply to the Las Vegas resort ownership. The combination of an AI-generated image and a false claim constitutes misinformation."
ds4717,Not Misinformation,0.85,False,True,"The claim that Khloe Kardashian was forced by Tristan Thompson to follow a strict pregnancy diet after a binge is supported by multiple entertainment news sources from the time of her pregnancy (2018). Specifically, Inquisitr and OK Magazine reported that Tristan Thompson put Khloe on a diet to ensure a healthy pregnancy, citing her previous indulgence in junk food (cookies and ice cream) during her weight loss journey. While the word 'forced' is strong, the reports describe it as him 'putting her on a diet' or 'imposing' it, which aligns with the headline's narrative of external pressure. The image relevance signal is low (false), but the visual veracity is not AI-generated, and the core textual claim is substantiated by the retrieved evidence. The evidence confirms the existence of the d"
4718,Not Misinformation,0.85,False,True,"The headline claims Jennifer Lopez might take a break from Alex Rodriguez. Evidence confirms that Jennifer Lopez and Alex Rodriguez did indeed take a break and subsequently broke up in March 2021 after four years together (Evidence [1], [2] from retrieved set). While the relationship has ended, the phrasing 'might take a break' can be interpreted as referring to the historical event or a recent re-evaluation of their dynamic (as suggested by Evidence [3] regarding recent contact). The module signals indicate the image is a genuine photograph (AI generated: false) and aligns partially with the subject. Since the core event (a break/split) is factual and the image is not AI-generated, the content is not misinformation. The headline is sensationalist but grounded in the reality of their past "
ds2101,Not Misinformation,0.95,False,True,"The image depicts a table setting with two wine glasses and a centerpiece, which aligns perfectly with the claim. The visual veracity module indicates the image is not AI-generated (ai_generated=false). The retrieved evidence confirms that such table settings are common and well-documented in home decor and dining contexts (e.g., Pinterest, MyDomaine, BHG). There is no evidence of deception, manipulation, or false context. The image is a realistic representation of the described scene."
5000,Misinformation,0.95,False,True,"The claim that President Obama admitted to a secret deal to hand over U.S. territory to China to settle debt is factually false. Evidence [1] from the White House archives confirms that Obama's 2014 visit to China focused on expanding cooperation on global, regional, and bilateral issues, with no mention of territorial transfers. Furthermore, evidence [1] and [2] regarding Hong Kong clarify that it was a British territory handed over to China in 1997, long before Obama took office, and is not U.S. territory. There is no record of any U.S. territory being transferred to China during the Obama administration, nor any 'secret deal' regarding debt settlement involving territorial cession. The image of the Obamas is unrelated to such a non-existent event, and the headline relies on a complete f"
ds4724,Not Misinformation,0.65,False,True,"The claim that George and Amal Clooney are sleeping in separate bedrooms is a specific detail regarding their private lives. The retrieved evidence indicates that while there are widespread rumors and speculation about their relationship status (including divorce rumors and reports of separation or tension), there is no definitive confirmation that they are sleeping in separate rooms. In fact, one evidence snippet explicitly states that the notion of them sleeping separately due to snoring is 'not accurate' and that they have adapted to each other's quirks. However, other snippets mention 'conflicting reports' and 'divorce rumors' where insiders claim the rumors do not match reality, but also note recent tensions. The image shows them together, which contradicts the idea of a total separat"
ds1157,Not Misinformation,0.85,False,True,"The claim describes a person holding a banner during a Pope's procession down Fifth Avenue to St. Patrick's Cathedral. Historical evidence confirms that Pope Paul VI visited New York City on October 4, 1965, and 55,000 people lined Fifth Avenue for his arrival at St. Patrick's Cathedral [Evidence 1, 2]. Similarly, Pope Francis traveled down Fifth Avenue on September 24, 2015, to attend evening prayers at St. Patrick's Cathedral [Evidence 1, 2]. While the specific detail of a 'person holding a banner' is not explicitly detailed in the snippets for these specific events, it is highly plausible and consistent with the nature of such large public processions where supporters often hold banners or flags. The module signals indicate the image is not AI-generated (visual_veracity ai_generated=fal"
5013,Misinformation,0.85,False,True,"The headline claims a 'Controversial Dating Revelation' regarding Brooke Burke's divorce that sparks speculation. However, the retrieved evidence and module signals indicate that Brooke Burke is currently engaged to Scott Rigsby and is not currently going through a divorce (her divorce from David Charvet was finalized years ago). The image provided shows two individuals on a stage, which the module correctly identifies as not depicting Brooke Burke or any specific event related to her personal life. The image is irrelevant to the claim (relevancy aligned: false). The headline uses sensationalist language ('Shocking Insights', 'Exposed') to describe a situation (current divorce controversy) that is factually incorrect based on current reports of her engagement. Therefore, the image is being"
ds9980,Not Misinformation,0.75,False,True,"The image depicts a scene consistent with the widespread media coverage of Iraqi families fleeing Mosul and settling in displacement camps near Kurdish checkpoints (specifically the Khazer/Aksi Kalak area) during the conflict with ISIS (circa 2014-2017). Evidence [3] from the Daily Mail explicitly mentions a 'girl stands besides her tent at a temporary displacement camp set up next to a Kurdish checkpoint in Kalak' and Peshmerga checking vehicles. Evidence [1] from NBC News and [2] from the Financial Times describe Iraqi families fleeing Mosul to Kurdish checkpoints in the Khazer area. While the headline specifies '2023' for family settlement efforts (which is true, as displacement is ongoing), the specific visual of a girl smiling at a checkpoint is a stock or archival image from the earl"
