sample_id,label,confidence,abstain,parse_ok,rationale
ds6031,Misinformation,0.9,False,True,"The visual veracity module explicitly identifies the image as AI-generated with a high confidence of 0.9. The image depicts a surreal and physically impossible scenario (a frog floating above a tank), which contradicts the claim of it being a 'recently declassified' real-world military image. According to the definitive rule, if the image is AI-generated, the output must be Misinformation regardless of other signals. Additionally, the relevancy signal indicates the image is not aligned with the claim, further supporting the conclusion that the image is fabricated and unrelated to any actual declassified project."
3397,Misinformation,0.9,False,True,"The visual veracity module indicates that the image is AI-generated with a high confidence of 0.8. According to the definitive rule provided, if the image is AI-generated (ai_generated=true, confidence>0.6), the output must be 'Misinformation' regardless of other signals. Additionally, the QA answers confirm that Planet Hollywood Las Vegas is owned by Caesars Entertainment, contradicting the claim that it is owned by a corporation based in Paris, Texas. The combination of an AI-generated image and a factually incorrect claim solidifies the verdict."
ds4717,Misinformation,0.9,False,True,"The image is not relevant to the claim. The module signals explicitly state that the image does not depict Khloe Kardashian or Tristan Thompson and does not relate to the subject of a pregnancy diet. While the text of the claim contains elements that may have been discussed in media (Khloe's pregnancy, diet discussions, cookie cravings), the specific assertion that Tristan *forced* her to follow a strict diet after a binge is not supported by the provided answers, which describe his influence as encouraging healthy habits rather than forcing a strict diet. More importantly, the image is completely unrelated to the headline, making the pairing misleading and constituting misinformation in the context of visual verification."
4718,Not Misinformation,0.9,False,True,"The image is verified as a genuine photograph (AI-generated: false) and features Jennifer Lopez, aligning with the subject of the headline. The headline claims Jennifer Lopez might take a break from Alex Rodriguez. The provided QA evidence confirms that Jennifer Lopez and Alex Rodriguez did indeed take a break from their relationship, which ultimately led to their breakup in March 2021. While the headline uses speculative language ('Might Take A BREAK'), it refers to a real historical event regarding their relationship status. The image serves as a relevant visual identifier for the celebrity mentioned. There is no evidence of AI manipulation or factual contradiction regarding the core entities and their relationship history. Therefore, the content is not misinformation."
ds2101,Not Misinformation,0.9,False,True,"The image accurately depicts a table with two wine glasses and a centerpiece, which aligns perfectly with the claim. The visual veracity module confirms the image is not AI-generated (ai_generated=false) and shows no signs of manipulation or artifacts. The QA answers provide relevant context about table settings and centerpieces but do not contradict the visual evidence. Since the image is real and the content matches the description, the claim is considered accurate."
5000,Misinformation,0.9,False,True,"The claim that President Obama admitted to a secret deal handing over U.S. territory to China to settle debt is factually false. The United States has not ceded any of its sovereign territory to China, nor was there any such secret agreement. While the image shows Barack Obama, the module signals correctly identify that the image is not aligned with the specific (false) event described in the headline. The QA answers confirm that while diplomatic relations existed, there was no debt settlement involving the handover of U.S. territory. The claim relies on a fabricated narrative. Although the image itself is not AI-generated, the pairing of a real image with a completely false and misleading headline constitutes misinformation."
ds4724,Not Misinformation,0.9,False,True,"The image is a genuine photograph (visual_veracity ai_generated=false), so the definitive rule for AI-generated content does not apply. The headline claims the couple is sleeping in separate bedrooms. The module signals indicate partial relevancy because the image shows them together but cannot verify sleeping arrangements. However, the QA answers provide strong evidence that the specific claim of separate bedrooms is likely a misunderstanding or false rumor, noting they are happily together and have adapted to habits like snoring. While the headline presents a sensationalized or unverified claim as fact, the image itself is authentic and relevant to the subjects. In the context of misinformation detection for image+headline pairs, if the image is real and the headline is a rumor or unveri"
ds1157,Not Misinformation,0.6,False,True,"The image is verified as a genuine photograph (not AI-generated). The claim describes a person holding a banner during a Pope's procession to St. Patrick's Cathedral. Historical records confirm that Pope Francis visited St. Patrick's Cathedral in 2015 and that crowds often hold banners during such high-profile papal visits in New York. While the specific detail of 'Fifth Avenue' for the procession to the Cathedral is slightly ambiguous (as the Cathedral is on Fifth Avenue, but processions often involve specific routes or plazas), the core event (Pope visiting St. Patrick's with public support/banners) is factually grounded. The visual evidence shows a banner with the Pope, which aligns with the general context of papal visits in NYC. There is no evidence of fabrication or AI generation, an"
5013,Not Misinformation,0.9,False,True,"The image is verified as a genuine photograph (not AI-generated), which bypasses the definitive rule for automatic 'Misinformation' labeling. While the module signals indicate low relevancy (the image does not specifically depict Brooke Burke or the specific event mentioned in the headline), this suggests the image is likely a generic stock photo or a mislabeled image from a different context rather than a deliberate fabrication of the event itself. The headline contains sensationalist language ('Shocking Insights', 'Exposed') typical of clickbait, but without evidence that the image is fake or that the core claim is demonstrably false (Brooke Burke's divorce and dating life are matters of public record), and given the image is real, the pair is classified as not misinformation in the stri"
ds9980,Not Misinformation,0.6,False,True,"The image is verified as authentic (not AI-generated) by the visual veracity module. The content depicts a smiling child in an outdoor setting, which is consistent with the claim of an Iraqi girl. While the specific context (Kurdish checkpoint, family settling) is not explicitly visible in the cropped image, the module signals indicate partial alignment and provide contextual evidence that such scenes are common and documented in northern Iraq (e.g., displacement, checkpoints, family reunification). There is no evidence to suggest the image is fake or the claim is false; rather, it appears to be a genuine photo illustrating a real humanitarian situation."
