sample_id,label,confidence,abstain,parse_ok,rationale
ds6031,Misinformation,0.9,False,True,"The image is identified as AI-generated (confidence 0.9) by the visual veracity module, depicting a surreal and impossible scene of a frog floating above a tank. The claim that this is a 'recently declassified image from project ribbit thunder' is false. Evidence indicates that 'Ribbit' is a character from the animated series 'The Amazing Digital Circus' and 'Project Rabbit' is a video game, with no connection to military declassification or a 'Project Ribbit Thunder'. Furthermore, recent declassified military images typically involve satellite imagery (e.g., KH-7/KH-9) or specific historical missions (e.g., SAS, UFO projects), none of which match the AI-generated content. The combination of an AI-generated image with a fabricated military context constitutes misinformation."
3397,Misinformation,0.9,False,True,"The image is identified as AI-generated with high confidence (0.8). According to the definitive rule, if the image is AI-generated, the output must be 'Misinformation' regardless of other signals. Additionally, the claim that Planet Hollywood Las Vegas is owned by a corporation based in Paris, Texas is factually incorrect; evidence confirms it is owned and operated by Caesars Entertainment, which is based in Nevada, not Paris, Texas."
ds4717,Not Misinformation,0.6,False,True,"The headline claims that Khloe Kardashian was forced by Tristan Thompson to follow a strict pregnancy diet after a binge. The retrieved evidence supports the core narrative that Tristan Thompson did influence or 'put' Khloe on a diet during her pregnancy (Sources [1], [2], [6]). Specifically, Source [1] from Inquisitr uses the exact phrasing 'Khloe Kardashian Forced By Tristan To Follow ‘Strict’ Pregnancy...'. While the image provided is not visually aligned with the specific event (as noted in the module signals), the textual claim itself is grounded in reported celebrity news stories from that period. The 'Misinformation' label is reserved for false claims or AI-generated images; here, the claim is substantiated by multiple sources, even if the image is irrelevant. Therefore, the text is"
4718,Not Misinformation,0.9,False,True,"The headline claims Jennifer Lopez might take a break from Alex Rodriguez. Evidence confirms that Jennifer Lopez and Alex Rodriguez did indeed take a break from their relationship, which led to their breakup and the cancellation of their engagement in March 2021 (Source 2, Source 3). Furthermore, recent reports indicate that Rodriguez reached out to Lopez after his latest breakup, suggesting ongoing interaction or a potential reconciliation phase, which aligns with the sentiment of the headline regarding their relationship status dynamics (Source 3 in Latest News). The image is a genuine photograph of J.Lo, not AI-generated. Therefore, the claim is grounded in factual events regarding their relationship history and recent interactions."
ds2101,Not Misinformation,0.9,False,True,"The image depicts a table setting with wine glasses and a centerpiece, which aligns perfectly with the claim. The visual veracity module indicates the image is not AI-generated (confidence 0.0 for AI generation, implying high confidence it is real). The retrieved evidence confirms that such table settings are common and that centerpieces and wine glasses are standard elements of table decor, supporting the factual nature of the description. There is no evidence of manipulation or false context."
5000,Misinformation,0.9,False,True,"The claim that President Obama admitted to a secret deal to hand over U.S. territory to China to settle debt is factually false. Evidence shows that the only significant transfer of territory involving China in recent history was Hong Kong, which was returned by the UK to China in 1997, long before Obama's presidency. There is no record of any U.S. territory being handed over to China during the Obama administration, nor any 'secret deal' regarding debt settlement involving territorial cession. The retrieved evidence confirms that while Obama engaged in diplomatic relations and trade discussions with China, no such territorial handover occurred. The image of the Obamas is unrelated to this fabricated narrative."
ds4724,Not Misinformation,0.6,False,True,"The headline claims the couple is sleeping in separate bedrooms. While the image shows them together, it does not verify sleeping arrangements. However, the retrieved evidence indicates that while there are rumors and speculation about separation or marital issues, specific claims about sleeping arrangements are often debunked or attributed to misunderstandings (e.g., snoring). Evidence [2] from menzfirst.com explicitly states it is 'not accurate' that they sleep in separate rooms due to snoring, suggesting they have adapted to each other's quirks. Other evidence points to general divorce rumors being false or exaggerated. Since the specific claim of separate bedrooms is contradicted by at least one source and the couple is generally reported as happy despite rumors, the headline is likely"
ds1157,Not Misinformation,0.9,False,True,"The claim describes a person holding a banner during a pope's procession down Fifth Avenue to St. Patrick's Cathedral. Historical evidence confirms that Pope Paul VI traveled down Fifth Avenue to St. Patrick's Cathedral in 1965, and Pope Francis did so in 2015. During such high-profile papal visits, it is standard for crowds to hold banners and signs. The image shows a banner with the Pope's image, which is consistent with the visual evidence of supporters greeting a pope. The module signals correctly identify that the image is not AI-generated and is partially aligned with the event. While the specific individual holding the banner in the photo is not identified in the evidence, the event described (pope procession on 5th Ave to St. Patrick's) is factual, and the presence of banners is a "
5013,Misinformation,0.9,False,True,"The headline claims a 'controversial dating revelation' amid divorce that sparks speculation. However, the retrieved evidence indicates that Brooke Burke is currently engaged to Scott Rigsby and has discussed wedding plans (which have faced delays), rather than revealing new dating scandals or ongoing divorce controversies that fit the sensationalist tone of the headline. The divorce from David Charvet occurred years ago (2016), and current news focuses on her engagement. Furthermore, the module signals indicate the image is not aligned with the headline (relevancy aligned: false), showing two individuals on a stage likely unrelated to the specific 'dating revelation' context. The combination of a misleading headline that misrepresents current relationship status (engagement vs. dating sca"
ds9980,Not Misinformation,0.6,False,True,"The image depicts a scene consistent with the headline's description of Iraqi families, including children, settling near Kurdish checkpoints in northern Iraq. Evidence [3] from the first query explicitly mentions a 'girl stands besides her tent at a temporary displacement camp set up next to a Kurdish checkpoint in Kalak' during the ISIS conflict in Mosul. Evidence [1] and [2] from the third query confirm that Iraqi families fleeing Mosul crowded Kurdish checkpoints (specifically the Khazer/Aksi Kalak area) and settled in nearby camps. While the specific date is not provided in the headline, the visual content aligns with documented historical events where such scenes occurred. The module's visual veracity signal indicates the image is not AI-generated, and the contextual signals, while p"
