sample_id,label,confidence,abstain,parse_ok,rationale
ds6031,Misinformation,0.9,False,True,"The image is identified as AI-generated with high confidence (0.9) by the visual veracity module. The image depicts a surreal and physically impossible scenario: a frog floating above a tank. This contradicts the claim of it being a 'recently declassified image' from a military project, as declassified military imagery is factual documentation, not AI-generated surreal art. Furthermore, the relevancy module indicates the image is not aligned with the claim, noting the lack of meaningful connection to 'Project Ribbit Thunder'. The definitive rule states that if the image is AI-generated, the output must be Misinformation regardless of other signals."
3397,Misinformation,0.9,False,True,"The definitive rule states that if the image is AI-generated (visual veracity ai_generated=true, confidence>0.6), the output must be 'Misinformation'. The module signals indicate that the image is AI-generated with a confidence of 0.8. Additionally, the factual claim is false; Planet Hollywood Las Vegas is owned by Caesars Entertainment, not a corporation based in Paris, Texas. The evidence items (QA answers) contradict the claim, and the visual veracity signal confirms the image is synthetic, satisfying the condition for a Misinformation label."
ds4717,Misinformation,0.9,False,True,"The claim asserts that Khloe Kardashian was forced by Tristan Thompson to follow a strict pregnancy diet specifically after a 'Cookies & Ice Cream Binge'. The module signals indicate that the image is not relevant to the claim (does not depict the subjects or the event). More critically, the QA evidence contradicts the causal link in the headline. While sources confirm Khloe discussed binge eating and loves cookies/ice cream, and that Tristan influenced her diet generally, there is no evidence linking a specific 'binge' to a 'forced strict diet' imposed by Tristan. In fact, the narrative of Tristan 'forcing' a diet is often cited as a point of contention or abuse in their relationship history, but the specific scenario of a post-binge forced diet is not supported by the provided evidence, "
4718,Not Misinformation,0.9,False,True,"1. Is the image AI-generated? No. The visual veracity module confirms the image is a genuine photograph (ai_generated=false, confidence=0.0). 2. Does the evidence support or contradict the claim? The claim suggests Jennifer Lopez might take a break from Alex Rodriguez. The QA evidence confirms that Jennifer Lopez and Alex Rodriguez did indeed take a break from their relationship, which led to their breakup in March 2021. While the headline uses speculative language ('Might Take A BREAK'), the core event described (a break in their relationship) is factually supported by the evidence. The image features Jennifer Lopez, aligning with the subject. 3. Do module signals agree with the evidence? Yes. The relevancy is partial because the image doesn't show the specific 'break' moment, but it corr"
ds2101,Not Misinformation,0.9,False,True,"1. The image is not AI-generated (visual_veracity.ai_generated=false), so the definitive rule for mislabeling does not apply. 2. The module signals indicate high relevancy (0.9) and confirm the image depicts a table with two wine glasses and a centerpiece, which directly supports the claim. 3. The QA answers provide general context about table settings but do not contradict the specific visual evidence. The evidence supports the claim."
5000,Misinformation,0.9,False,True,"The claim asserts that Obama admitted to a secret deal to hand over U.S. territory to China to settle debt. This is factually false. First, the U.S. has never handed over any of its sovereign territory to China; Hong Kong was returned by the UK, not the US. Second, there is no record of any 'secret deal' involving territorial exchange for debt settlement during the Obama administration. The module signals correctly identify that the image is not relevant to the specific claim (aligned: false) and that the answers contradict the existence of such a deal or territorial handover. Although the image itself is not AI-generated, the headline presents a fabricated narrative that contradicts historical and geopolitical facts. Therefore, the pair constitutes misinformation."
ds4724,Not Misinformation,0.9,False,True,"1. Image AI-Generation: The module signals indicate the image is not AI-generated (ai_generated=false, confidence=0.0). It is a genuine photograph. 2. Evidence Support/Contradiction: The claim is that the couple is sleeping in separate bedrooms. The module's QA answers explicitly state that this notion is likely a misunderstanding and that reports suggest they are happily together and have adapted to habits like snoring, implying they do sleep in the same room. The image shows them together, which aligns with the evidence that they are a couple, but does not prove the specific sleeping arrangement. However, since the claim is a specific rumor about sleeping arrangements that is contradicted by the available evidence (which states it is inaccurate), and the image is real, the headline is mi"
ds1157,Not Misinformation,0.6,False,True,"The image is verified as a genuine photograph (not AI-generated). The claim describes a person holding a banner during a Pope's procession to St. Patrick's Cathedral. Historical records confirm that Pope Francis visited St. Patrick's Cathedral in New York City in 2015, and it is common for crowds to hold banners during such high-profile papal visits. While the module signals show some confusion regarding the specific route (Fifth Avenue vs. Central Park) and mention a hallucinated 'Pope Leo XIV', the core event (Pope visiting St. Patrick's Cathedral with supporters holding banners) is factually grounded in the 2015 visit. The image likely depicts a scene from this or a similar papal visit. Since the image is real and the event described is plausible and historically supported, it is not mi"
5013,Not Misinformation,0.9,False,True,"1. Is the image AI-generated? No. The visual veracity module confirms the image is a genuine photograph (ai_generated=false, confidence=0.0). Therefore, the definitive rule for immediate 'Misinformation' labeling does not apply. 2. Does the evidence support or contradict the claim? The claim is a sensationalized headline about Brooke Burke's dating/divorce life. The module's QA answers confirm that Brooke Burke did file for divorce from David Charvet and has been engaged to Scott Rigsby. While the image itself is not specifically identified as Brooke Burke by the relevancy module (which notes it shows 'two individuals on a stage'), the headline refers to real, documented events in her life (divorce, dating revelations). The image serves as a generic stock or related visual for a celebrity "
ds9980,Not Misinformation,0.6,False,True,"The image is verified as not AI-generated (visual_veracity ai_generated=false). The module signals indicate partial relevancy, noting that while the subject (a smiling child) aligns with the claim, the specific context (family settling near a Kurdish checkpoint) is not explicitly visible in the image. However, the QA evidence supports the plausibility of the scenario, citing ongoing displacement and family reunification efforts at Kurdish checkpoints in northern Iraq. Since the image is authentic and the context is consistent with known events in the region, and there is no definitive evidence contradicting the specific caption, the claim is treated as not misinformation, though the specific location cannot be visually confirmed."
