sample_id,label,confidence,abstain,parse_ok,rationale
ds6031,Misinformation,0.9,False,True,"The image is identified as AI-generated with high confidence (0.9) due to the surreal and physically impossible combination of a military tank and a floating frog. The claim references 'Project Ribbit Thunder' as a recently declassified military image. However, evidence indicates that 'Ribbit' is a character from the animated series 'The Amazing Digital Circus' and 'Project Rabbit' is a video game, while 'Ribbit' is also associated with a cryptocurrency. There is no evidence of a real-world military project named 'Ribbit Thunder' involving such imagery. The mismatch between the fictional/AI nature of the image and the serious military context of the headline, combined with the definitive AI generation signal, confirms this is misinformation."
3397,Misinformation,0.9,False,True,"The visual veracity module indicates that the image is AI-generated with a high confidence (0.8). According to the definitive rule, if the image is AI-generated, the output must be 'Misinformation' regardless of other signals. Additionally, the claim that Planet Hollywood Las Vegas is owned by a corporation based in Paris, Texas is factually incorrect; evidence confirms it is owned and operated by Caesars Entertainment, which is based in Nevada. The image being AI-generated further invalidates its use as evidence for the claim."
ds4717,Not Misinformation,0.9,False,True,"The headline claims that Khloe Kardashian was forced by Tristan Thompson to follow a strict pregnancy diet after a binge on cookies and ice cream. The retrieved evidence directly supports this narrative. Multiple sources (Inquisitr, OK Magazine, Hello! Magazine) report that since becoming pregnant with Tristan Thompson's child, Khloe indulged in junk food (specifically mentioning her love for cookies and ice cream) and that Tristan reportedly put her on a strict diet to manage her health and weight during the pregnancy. While the word 'forced' is strong, the reports describe Tristan taking an active, controlling role in her dietary choices, which aligns with the core claim of the headline. The image relevance signal is low (false), but the visual veracity is genuine, and the textual eviden"
4718,Not Misinformation,0.9,False,True,"The headline claims Jennifer Lopez might take a break from Alex Rodriguez. Evidence confirms that Jennifer Lopez and Alex Rodriguez did indeed take a break from their relationship, which led to their breakup and the cancellation of their engagement in March 2021. While the relationship has since ended, the statement that she 'might take a break' is factually grounded in the history of their relationship dynamics, which were characterized by periods of separation and reconciliation before the final split. The image is a genuine photograph of Jennifer Lopez. Therefore, the claim is not misinformation as it reflects a true aspect of their relationship history."
ds2101,Not Misinformation,0.9,False,True,"The image depicts a table setting with wine glasses and a centerpiece, which aligns perfectly with the claim. The visual veracity module indicates the image is not AI-generated (ai_generated=false). The retrieved evidence confirms that such table settings are standard and common in dining decor, with no contradictory information suggesting the image is fake or misleading. The claim is a simple descriptive statement that matches the visual content."
5000,Misinformation,0.9,False,True,"The claim that President Obama admitted to a secret deal with China to hand over U.S. territory to settle debt is factually false. Evidence shows that while the U.S. and China engaged in diplomatic relations and trade discussions during the Obama administration, there was no such secret deal involving the transfer of U.S. territory. The only U.S. territory transferred to China was Hong Kong, which was handed over by the United Kingdom in 1997, long before Obama took office. Furthermore, the U.S. national debt held by China is a financial matter, not a territorial one, and no agreement existed to swap land for debt relief. The image provided is a generic photo of the Obamas and does not depict any such event, making the headline a misleading fabrication."
ds4724,Not Misinformation,0.6,False,True,"The headline claims that George and Amal Clooney are sleeping in separate bedrooms. The retrieved evidence directly addresses this specific claim. Source [2] under the 'Clooney couple sleeping arrangements news' query explicitly states: 'It’s not accurate that George and Amal sleep in separate rooms due to the actor’s snoring and other bad habits.' It further notes that they have been together for years and have adapted to each other's quirks. While there are broader rumors about their relationship status (separation/divorce) mentioned in other sources, the specific factual claim regarding their sleeping arrangements is contradicted by the evidence, which labels it as inaccurate. The image is a genuine photograph (AI-generated=false), so the visual veracity does not trigger a 'Misinformati"
ds1157,Not Misinformation,0.9,False,True,"The claim states that a person holds a banner during the pope's procession down Fifth Avenue to St Patrick's Cathedral. Historical evidence confirms that Pope Paul VI traveled down Fifth Avenue to St. Patrick's Cathedral in 1965, and Pope Francis did so in 2015. During papal visits, it is standard for crowds to hold banners and signs. The retrieved evidence supports the occurrence of the procession on Fifth Avenue to the Cathedral. While the specific image provided is not explicitly identified as a historical photo from 1965 or 2015 in the snippets, the module signals indicate the image is not AI-generated (visual_veracity.ai_generated=false) and the event described (pope procession on 5th Ave to St. Patrick's) is factually accurate. The image likely depicts a generic or specific instance "
5013,Not Misinformation,0.9,False,True,"The headline claims a 'controversial dating revelation' regarding Brooke Burke's divorce. The retrieved evidence confirms that Brooke Burke is indeed divorced from David Charvet (after 7 years of marriage) and is currently engaged to Scott Rigsby. Recent news (June 2025) details her discussions about her wedding date with Rigsby falling through or being delayed, which constitutes a 'dating revelation' and 'shocking insights' into her love life. While the module signals indicate the image is not visually aligned (showing two people on stage rather than Burke specifically), the core claim of the headline is factually supported by the evidence regarding her relationship status and recent public statements. The image serves as a generic stock photo or unrelated clip, which is a common tactic i"
ds9980,Not Misinformation,0.9,False,True,"The image depicts a scene consistent with the widespread media coverage of Iraqi families fleeing Mosul and settling in displacement camps near Kurdish checkpoints (specifically the Khazer/Aksi Kalak area) during the conflict with ISIS (circa 2014-2017). The retrieved evidence confirms that such scenes were common, with reports describing Iraqi families, including children, arriving at these checkpoints and settling in temporary camps in fields. The visual elements (girl, field, checkpoint context) align with the historical reality described in the headline. The module's visual veracity signal indicates the image is not AI-generated. Although the headline does not specify the date, the description is factually grounded in real events documented by major news outlets (AP, NYT, etc.). Theref"
