sample_id,label,confidence,abstain,parse_ok,rationale
ds6031,Misinformation,0.95,False,True,"The image is identified as AI-generated (confidence 0.9) by the visual veracity module, depicting a surreal and impossible scenario of a frog floating above a tank. According to the definitive rule, if the image is AI-generated, the output must be 'Misinformation' regardless of other signals. Furthermore, the claim references 'Project Ribbit Thunder' as a recently declassified military image. Evidence indicates that 'Ribbit' is a character from the animated series 'The Amazing Digital Circus' and there is no credible evidence of a military project by this name being declassified. The image is clearly a fictional, AI-created piece of art unrelated to any real-world military declassification."
3397,Misinformation,0.95,False,True,"The definitive rule states that if the image is AI-generated (visual_veracity ai_generated=true, confidence>0.6), the output must be Misinformation. The module signals indicate the image is AI-generated with a confidence of 0.8. Additionally, the claim that Planet Hollywood Las Vegas is owned by a corporation based in Paris, Texas is factually incorrect; evidence confirms it is owned and operated by Caesars Entertainment (headquartered in Reno, Nevada). The module's answer module also failed to identify the correct owner, but the visual veracity signal alone mandates the Misinformation label."
ds4717,Not Misinformation,0.85,False,True,"The claim that Khloe Kardashian was forced by Tristan Thompson to follow a strict pregnancy diet after a binge is supported by multiple news sources from 2017-2018. Specifically, Inquisitr and OK Magazine reported that Tristan Thompson intervened in Khloe's pregnancy routine, putting her on a strict diet after she indulged in junk food (including cookies and ice cream) following her weight loss. While the module signals for visual veracity were low confidence (0.0), the retrieved evidence confirms the factual basis of the headline's narrative. The image relevance signal was low, but the textual claim itself is substantiated by the evidence. Therefore, the headline is considered accurate based on the reported events."
4718,Not Misinformation,0.85,False,True,"The headline claims Jennifer Lopez might take a break from Alex Rodriguez. The retrieved evidence confirms that Jennifer Lopez and Alex Rodriguez did indeed take a break from their relationship, which culminated in a breakup and cancellation of their engagement in March 2021. While the relationship has since ended permanently, the claim that she 'might take a break' is factually grounded in the history of their relationship dynamics, specifically the period leading up to their split. The image is verified as not AI-generated. The module signals correctly identify the partial alignment (image shows JLo, but not the specific context of the break) and the factual basis of the claim. Therefore, the headline is not considered misinformation as it reflects a true historical event regarding their"
ds2101,Not Misinformation,0.95,False,True,"The claim states that the image depicts a table topped with two wine glasses and a centerpiece. The module signals confirm that the image is not AI-generated (visual_veracity.ai_generated=false) and that the visual content aligns with the claim (relevancy.aligned=true). The retrieved evidence supports the general concept of table settings involving wine glasses and centerpieces, confirming that such arrangements are common and well-defined in decor contexts. There is no evidence contradicting the specific visual description provided in the claim. Therefore, the image and headline are consistent and truthful."
5000,Misinformation,0.95,False,True,"The claim that Obama admitted to a secret deal with China to hand over U.S. territory to settle debt is factually false. Evidence shows that the only significant territory transferred to China in recent history was Hong Kong, which was handed over by the United Kingdom in 1997, long before Obama's presidency. There is no record of any U.S. territory being ceded to China by the Obama administration, nor any 'secret deal' regarding such a transfer to settle national debt. While the Obama administration did engage in diplomatic relations and trade enforcement with China, and there were discussions about U.S. debt held by China, these do not constitute a territorial handover. The image of the Obamas is unrelated to this specific fabricated narrative. Therefore, the headline is misinformation."
ds4724,,,False,False,PARSE_FAILURE
ds1157,Not Misinformation,0.85,False,True,"The claim states that a person holds a banner during the pope's procession down Fifth Avenue to St Patrick's Cathedral. Evidence confirms that Pope Francis traveled down Fifth Avenue to St. Patrick's Cathedral on September 24, 2015, and that Pope Paul VI also traveled down Fifth Avenue to the Cathedral in 1965. While the specific detail of a person holding a banner is not explicitly detailed in the provided snippets for these specific NYC events, it is a highly plausible and common occurrence during such high-profile papal processions (evidenced by banners being held in other papal visits like East Timor and Pompei). The image is verified as not AI-generated. The module signals correctly identify the partial alignment but do not contradict the core factual premise of the procession. Given "
5013,Not Misinformation,0.85,False,True,"The image is verified as not AI-generated (visual_veracity.ai_generated=false). The headline claims Brooke Burke has a 'controversial dating revelation amid divorce' that sparks speculation. Evidence confirms that Brooke Burke is divorced from David Charvet (finalized in 2019/2020) and is currently engaged to Scott Rigsby. Recent reports (June 2025) detail her discussions about wedding dates with Rigsby and delays, which constitutes a 'dating revelation' regarding her current love life. While the image provided appears to be a generic stock photo or a clip from 'Dancing with the Stars' (as noted by the low relevancy score of 0.2), it does not depict a specific 'controversial' event or a fake scenario. The headline uses sensationalist language ('Shocking Insights', 'Exposed'), but the core "
ds9980,Not Misinformation,0.85,False,True,"The image depicts a scene consistent with the widespread media coverage of Iraqi families fleeing Mosul and settling in displacement camps near Kurdish checkpoints (specifically the Khazer/Aksi Kalak area) during the ISIS conflict (circa 2014-2017). Evidence [3] from Daily Mail explicitly mentions 'A girl stands besides her tent at a temporary displacement camp set up next to a Kurdish checkpoint in Kalak' in the context of Peshmerga checking vehicles of Iraqis fleeing Mosul. Evidence [1] and [5] from NBC and NPR confirm that families were seen in desert fields near these checkpoints. The module's visual veracity check confirms the image is not AI-generated. While the headline specifies 'settles with her family' and 'smiles', which are specific details, the core claim of an Iraqi girl at a"
