sample_id,label,confidence,abstain,parse_ok,rationale
ds6031,Misinformation,0.95,False,True,"The image is identified as AI-generated (confidence 0.9) with high certainty due to the surreal and physically impossible combination of a military tank and a floating frog. The claim references 'Project Ribbit Thunder' as a recently declassified military image. However, evidence indicates that 'Ribbit' is a character from the animated series 'The Amazing Digital Circus' and 'Project Rabbit' is a video game, while 'Ribbit' is also a cryptocurrency token. There is no evidence of a real-world military project named 'Ribbit Thunder' involving such imagery. The mismatch between the fictional/AI nature of the image and the serious military context of the headline constitutes misinformation."
3397,Misinformation,0.95,False,True,"The visual veracity module indicates that the image is AI-generated with high confidence (0.8). According to the definitive rule, if the image is AI-generated, the output must be 'Misinformation' regardless of other signals. Additionally, the claim that Planet Hollywood Las Vegas is owned by a corporation based in Paris, Texas is factually incorrect; evidence confirms it is owned and operated by Caesars Entertainment, which is based in Nevada, not Paris, Texas."
ds4717,Not Misinformation,0.85,False,True,"The headline claims that Khloe Kardashian was forced by Tristan Thompson to follow a strict pregnancy diet after a binge. The retrieved evidence confirms that this specific narrative was widely reported in entertainment media (e.g., Inquisitr, OK Magazine) around the time of her pregnancy announcement. While the claim involves subjective interpretation of 'forced' vs 'encouraged', it is based on reported events and statements from that period, rather than being a fabricated or AI-generated falsehood. The image signals indicate it is not AI-generated, and the claim aligns with historical media reports, even if the degree of coercion is debated. Therefore, it is classified as Not Misinformation in the context of reporting on celebrity news narratives."
4718,Not Misinformation,0.85,False,True,"The headline claims Jennifer Lopez might take a break from Alex Rodriguez. Evidence confirms that J.Lo and A-Rod did take a break and subsequently broke up in March 2021. Furthermore, recent reports (2025/2026 timeframe in evidence) indicate that A-Rod reached out to J.Lo after his latest breakup, suggesting ongoing interaction or a potential reconciliation phase, which aligns with the speculative nature of the headline ('Might Take A BREAK'). The image is verified as not AI-generated. The headline is consistent with the factual history of their relationship and recent news cycles regarding their interactions."
ds2101,Not Misinformation,0.95,False,True,"The image depicts a table setting with wine glasses and a centerpiece, which aligns perfectly with the claim. The visual veracity module indicates the image is not AI-generated (ai_generated=false). The retrieved evidence confirms that such table settings are common and well-documented in home decor and event planning contexts. There is no evidence of deception or fabrication."
5000,Misinformation,0.95,False,True,"The claim that Obama admitted to a secret deal to hand over U.S. territory to China to settle debt is factually false. Evidence shows that the U.S. has never handed over any of its sovereign territory to China; Hong Kong was a British colony transferred to China in 1997, prior to Obama's presidency. Furthermore, there is no record of any 'secret deal' involving territorial exchange for debt settlement during the Obama administration. While the U.S. and China had complex economic relations and debt holdings, the specific allegation of a territorial handover is a fabrication. The image of the Obamas is unrelated to this specific false narrative."
ds4724,Not Misinformation,0.85,False,True,"The headline presents a specific claim about the couple's sleeping arrangements ('Sleeping In Separate Bedrooms'). The retrieved evidence directly addresses this claim, with source [2] under 'Clooney couple sleeping arrangements news' explicitly stating: 'It’s not accurate that George and Amal sleep in separate rooms due to the actor’s snoring and other bad habits.' It further notes they have 'resorted to each other’s quirks' after nearly 8 years together. While there are broader rumors about marital strain or separation (sources [1] and [2] under 'Recent updates'), the specific factual claim regarding separate bedrooms is contradicted by the evidence. The image is a genuine photo (AI-generated=false), and while the image doesn't prove the sleeping arrangement, the textual evidence refutes"
ds1157,Not Misinformation,0.85,False,True,"The image depicts a banner featuring the Pope, which aligns with the claim of a person holding a banner during a papal procession. Historical records confirm that Pope Paul VI traveled down Fifth Avenue to St. Patrick's Cathedral in 1965, and Pope Francis did so in 2015. During these visits, large crowds lined the streets, and it is highly plausible that individuals held banners or signs. The visual evidence (a banner with the Pope) is consistent with the event described (papal procession on Fifth Avenue to St. Patrick's). The module signals indicate the image is not AI-generated and is partially aligned with the claim. While the specific individual holding the banner in the image cannot be definitively identified from the photo alone, the scenario described is historically accurate and vi"
5013,Not Misinformation,0.85,False,True,"The headline uses sensationalist language ('Controversial', 'Shocking', 'Exposed') typical of clickbait, but the core subject matter aligns with recent, verifiable news events. Evidence confirms that Brooke Burke recently revealed details about her wedding plans with fiancé Scott Rigsby falling through (June 2025 reports), which constitutes a 'dating revelation' and 'insight into her love life'. While the image provided is not a specific depiction of this event (as noted by the low relevancy score), it is a genuine photograph of Brooke Burke (ai_generated=false). The claim does not contain demonstrably false factual assertions about her status or actions; rather, it exaggerates the nature of her recent public statements about her relationship. Therefore, it is classified as Not Misinformat"
ds9980,Not Misinformation,0.85,False,True,"The image depicts a scene consistent with the widespread media coverage of Iraqi families fleeing Mosul and settling in displacement camps near Kurdish checkpoints (such as Khazer/Aksi Kalak) during the conflict with ISIS (circa 2014-2017). The retrieved evidence confirms that such scenes, including children near tents at checkpoints, were common and documented by major news outlets (e.g., Daily Mail, NBC News). The visual elements (girl, field, checkpoint context) align with the claim. Although the specific date is not provided in the claim, the scenario is factually grounded in real events. The module signals indicate the image is not AI-generated and is partially aligned, which supports the conclusion that it is a genuine photo used in a plausible context."
ds2354,Not Misinformation,0.9,False,True,"The image depicts a large airplane flying low in a cloudy sky. The visual veracity check indicates the image is not AI-generated (ai_generated=false). The retrieved evidence confirms that planes do fly low for various reasons, such as landing approaches (e.g., at LAX), weather conditions (heat affecting air density, low clouds), or specific flight paths. The headline 'A big plane flying low on a cloudy sky' is a descriptive statement that aligns with the visual content and is supported by general aviation knowledge regarding flight behaviors and weather impacts. There is no evidence suggesting the image is fake or the claim is false/misleading in a deceptive manner."
ds4,Not Misinformation,0.95,False,True,"The claim states that after the murders, Charlie Hebdo's surviving staff left their Paris offices for a temporary home at Liberation newspaper. Historical records confirm that following the January 2015 attack, Charlie Hebdo staff did indeed relocate to the offices of the newspaper Libération (Liberation) for over six months before moving to a new high-security location. The image provided appears to be a generic memorial or protest scene (verified as not AI-generated) and serves as contextual illustration for the event, though it does not explicitly depict the office move itself. Since the core factual claim is supported by evidence and the image is authentic, the pair is not misinformation."
8830,Not Misinformation,0.85,False,True,"The image depicts a clock, and the retrieved evidence confirms that clocks on barns exist (e.g., Unsplash photo of a barn with a clock, stories of barn clocks in Wisconsin). While the module signals indicate low relevancy because the specific 'barn' context might be ambiguous in the image or the headline is generic, there is no evidence that the image is AI-generated (visual_veracity ai_generated=false). The claim describes a plausible real-world scenario supported by the existence of such images and objects. Therefore, it is not classified as misinformation."
ds5053,Misinformation,0.85,False,True,"The claim that drinking green tea daily increases lifespan by exactly 'Ten Years' is a specific, quantifiable assertion that is not supported by the retrieved evidence. While the evidence confirms that green tea is associated with reduced risk of cardiovascular disease and potential longevity benefits (e.g., lower risk of death from various causes), no study cited claims a specific 10-year extension of life. The headline likely exaggerates or misrepresents general health benefits into a precise, unsubstantiated statistic, which constitutes misinformation."
ds2437,Misinformation,0.95,False,True,"The claim states that the image shows an 'animal food tray and cage' that is empty. However, the visual evidence and module signals confirm that the image depicts a disc golf basket, not an animal food tray or cage. The module explicitly states that the image is not aligned with the headline's subject matter ('The image shows a disc golf basket and not an animal food tray or cage'). Since the image does not depict the objects described in the claim, the claim is factually incorrect regarding the image content, constituting misinformation."
ds1754,Not Misinformation,0.95,False,True,"The headline accurately states that Benedict Cumberbatch portrayed Julian Assange in the 2013 film 'The Fifth Estate'. This is confirmed by multiple reliable sources including Wikipedia, IMDb, and Rotten Tomatoes, which list Cumberbatch in the lead role as Assange. The image signals indicate the content is relevant and not AI-generated, aligning with the factual claim."
ds4278,Misinformation,0.95,False,True,"The headline claims that Russian mansions seized by the Obama administration were 'meant to be illegal gifts' to his daughters, Sasha and Malia. While it is true that the Obama administration seized two Russian diplomatic compounds in 2016 (as confirmed by evidence snippets [1], [2], [3] in the first Q&A), there is absolutely no evidence to support the claim that these properties were intended as gifts to the Obama daughters. The seized properties were diplomatic compounds used by Russian diplomats for recreation and residence, not personal gifts to U.S. citizens. The claim fabricates a motive and relationship that does not exist, constituting misinformation."
ds6954,Misinformation,0.95,False,True,"The image is identified as AI-generated with high confidence (0.8). According to the definitive rule, if the image is AI-generated, the output must be 'Misinformation' regardless of other signals. Additionally, the claim contains factual inaccuracies: Martin Hairer teaches at EPFL and Imperial College London, not the University of Warwick, and the provided image is a generic, surreal depiction unrelated to the specific individual."
ds3303,Misinformation,0.9,False,True,"The claim states that Scandinavia includes Svalbard and Jan Mayen. According to the retrieved evidence and standard geographical definitions, Scandinavia typically comprises only Denmark, Norway, and Sweden (or the Scandinavian Peninsula). Svalbard and Jan Mayen are part of the Kingdom of Norway but are geographically and administratively distinct from the Scandinavian region; they are classified as part of the broader Nordic region. Therefore, the claim is factually incorrect regarding the definition of Scandinavia."
