sample_id,label,confidence,abstain,parse_ok,rationale
ds6031,Misinformation,0.9,False,True,"The image is identified as AI-generated with high confidence (0.9) due to the surreal and physically impossible depiction of a frog floating above a tank. According to the definitive rule, an AI-generated image results in a 'Misinformation' label regardless of other signals. Furthermore, the claim of a 'recently declassified image from project ribbit thunder' is nonsensical; 'Project Ribbit Thunder' appears to be a conflation of internet memes (Ribbit from The Amazing Digital Circus) and cryptocurrency projects, not a real military operation with declassified imagery. The visual content does not align with any known military declassification efforts."
3397,Misinformation,0.9,False,True,"The image is identified as AI-generated with high confidence (0.8). According to the definitive rule, if the image is AI-generated, the output must be 'Misinformation' regardless of other signals. Additionally, the claim that Planet Hollywood Las Vegas is owned by a corporation based in Paris, Texas is factually incorrect; it is owned by Caesars Entertainment, which is based in Nevada. The visual evidence (AI generation) combined with the factual inaccuracy of the claim supports the verdict."
ds4717,Misinformation,0.9,False,True,"The image is completely irrelevant to the claim, as confirmed by the module signals which state it does not depict Khloe Kardashian or Tristan Thompson. Furthermore, the QA answers explicitly refute the core premise of the headline, stating there is 'no specific news regarding Tristan Thompson and a cookies ice cream binge' and that he did not force a strict diet in the manner described. The combination of a mismatched image and factually incorrect narrative elements constitutes misinformation."
4718,Not Misinformation,0.9,False,True,"The image is a genuine photograph of Jennifer Lopez, confirmed by the visual veracity module (ai_generated=false). The headline claims she might take a break from Alex Rodriguez. The QA module confirms that JLo and A-Rod did indeed take a break and eventually broke up in March 2021. While the headline uses speculative language ('Might Take A BREAK'), it refers to a real historical event and relationship dynamic. The image is relevant to the subject (JLo). There is no evidence of AI generation or malicious fabrication. The claim is grounded in factual history regarding their relationship status."
ds2101,Not Misinformation,0.9,False,True,"The image accurately depicts a table with two wine glasses and a centerpiece, which aligns perfectly with the claim. The visual veracity module confirms the image is not AI-generated (ai_generated=false), and the relevancy module confirms the content matches the headline. There are no indicators of manipulation or falsehood."
5000,Misinformation,0.9,False,True,"The claim that President Obama admitted to a secret deal to hand over U.S. territory to China to settle debt is factually false. The United States has not ceded any of its sovereign territory to China, nor was there any such secret agreement. While the U.S. holds significant debt in Chinese bonds, this is a financial instrument, not a territorial exchange. The module signals correctly identify that the image is not aligned with the specific claim (relevancy aligned: false) and that the answers indicate no such debt settlement involving territory exists. The headline relies on a fabricated narrative combining real geopolitical tensions with a completely fictional event."
ds4724,,,False,False,PARSE_FAILURE
ds1157,Not Misinformation,0.6,False,True,"The image is verified as a genuine photograph (not AI-generated) and depicts a banner featuring the Pope, which aligns with the claim's subject matter. Historical records confirm that Pope Francis traveled down Fifth Avenue to St. Patrick's Cathedral during his 2015 visit to New York City, and it is plausible that supporters held banners during such processions. While the specific visual evidence does not definitively prove the exact moment or location (Fifth Avenue vs. other routes) or the specific identity of the banner holder, the core claim is consistent with historical events and the visual content is authentic. The module signals indicate partial alignment and high confidence in the visual veracity, supporting a 'Not Misinformation' verdict with medium confidence due to the lack of s"
5013,Not Misinformation,0.6,False,True,"The image is verified as a genuine photograph (not AI-generated), which prevents an automatic 'Misinformation' label under the definitive rule. However, the image is not relevant to the specific claim about Brooke Burke's dating revelation or divorce; it depicts two individuals on a stage who are not identified as Brooke Burke or her ex-husband David Charvet in the context of the headline. The module signals indicate low relevancy (0.2) and that the image does not depict the specific event described. While the headline contains sensationalist language ('Shocking Insights', 'Exposed'), the image itself is not a fabricated representation of the event (it's just an unrelated stock or generic photo), and the factual claims in the headline (that she had a divorce and dating revelations) are gro"
ds9980,Not Misinformation,0.6,False,True,"The image is verified as authentic (not AI-generated) and depicts a scene consistent with the general context of displaced families in northern Iraq. While the specific location (Kurdish checkpoint) and immediate action (settling) are not explicitly verifiable from the visual content alone, the image is a plausible representation of the humanitarian situation described in the claim. The module signals indicate partial alignment, and the QA answers confirm the existence of such events and locations. Without evidence of fabrication or specific factual contradiction, the claim is treated as a plausible depiction of a real event."
