sample_id,label,confidence,abstain,parse_ok,rationale
ds6031,Misinformation,0.9,False,True,"The image is identified as AI-generated (visual_veracity ai_generated=true, confidence=0.9) by the module signals, which triggers the definitive rule to classify the pair as Misinformation. The image depicts a surreal scene of a frog floating above a tank, which contradicts the claim of it being a 'recently declassified image from project ribbit thunder'. Evidence retrieved confirms that 'Ribbit' is a character from the animated series 'The Amazing Digital Circus' and 'Ribbit' is also a cryptocurrency token; there is no evidence of a military project named 'Ribbit Thunder' nor any declassified military imagery associated with such a name. The visual content is clearly fictional and unrelated to real-world military declassifications."
3397,Misinformation,0.9,False,True,"The definitive rule states that if the image is AI-generated (visual_veracity ai_generated=true, confidence>0.6), the output must be Misinformation. The module signals indicate the image is AI-generated with a confidence of 0.8. Furthermore, the claim that Planet Hollywood Las Vegas is owned by a corporation based in Paris, Texas, is factually incorrect. Evidence from multiple sources ([1], [3], [4], [5], [7] in the 'Who owns' section) confirms that Planet Hollywood Las Vegas is owned and operated by Caesars Entertainment, which is headquartered in Reno, Nevada, not Paris, Texas. The image being AI-generated and the claim being false both support the Misinformation label."
ds4717,Not Misinformation,0.9,False,True,"The claim that Khloe Kardashian was forced by Tristan Thompson to follow a strict pregnancy diet after a binge is supported by multiple credible news sources retrieved in the evidence. Specifically, Inquisitr [1] and OK Magazine [2] explicitly report that Tristan Thompson put Khloe on a strict pregnancy diet following her indulgence in junk food (cookies and ice cream) after her previous weight loss program. The Sun [5] also corroborates that Tristan intervened in her pregnancy routine to stop unhealthy habits. While the module signals indicated low relevancy for the specific image (likely because the image provided was not visually identified as Khloe/Tristan in the automated check, or was a generic stock photo), the textual claim itself is factually grounded in reported celebrity news fr"
4718,Not Misinformation,0.9,False,True,"The headline claims Jennifer Lopez might take a break from Alex Rodriguez. Evidence confirms that Jennifer Lopez and Alex Rodriguez did indeed take a break from their relationship, which culminated in a breakup and cancellation of their engagement in March 2021 (Sources [1], [2], [5], [8]). While the relationship has since ended, the claim that she 'might take a break' is factually grounded in the history of their relationship dynamics, where breaks were a precursor to the final split. The module signals correctly identify the image as real (not AI-generated) and partially aligned with the subject. The evidence supports the core assertion that a break occurred, making the headline a plausible reference to their past relationship status or a re-contextualization of that event. There is no e"
ds2101,Not Misinformation,0.9,False,True,"The claim describes a table with two wine glasses and a centerpiece. The module signals indicate the image is not AI-generated (visual_veracity.ai_generated=false) and is relevant to the claim. The retrieved evidence supports the existence and commonality of such table settings. Specifically, evidence [8] from realsimple.com explicitly mentions a 'Table setting with red felt place mats and a wooden bead centerpiece,' confirming that centerpieces are standard table decor. Evidence [7] from Alamy and [9] from 123RF describe table settings with wine glasses and centerpieces (e.g., 'Table setting for St. Valentines day with glasses of wine... and red roses' or 'A beautifully set table with wine glasses elegant candles and red roses'). The combination of wine glasses and a centerpiece is a stan"
5000,Misinformation,0.9,False,True,"The claim that Obama admitted to a secret deal with China to hand over U.S. territory to settle debt is false. The retrieved evidence contradicts every part of this specific narrative. First, regarding 'U.S. territory handed over,' the evidence clarifies that Hong Kong was handed over by Britain to China in 1997, long before Obama's presidency, and is not U.S. territory [Evidence 1, 2, 5]. Second, regarding a 'debt settlement,' there is no evidence of a deal where U.S. territory was exchanged for debt relief. Instead, evidence shows the Obama administration engaged in trade enforcement challenges against China [Evidence 4] and faced criticism for not being tough enough, with some sources calling Obama a 'stooge' for allowing China's debt holdings to influence policy [Evidence 1], but never"
ds4724,Not Misinformation,0.6,False,True,"The claim that George and Amal Clooney are sleeping in separate bedrooms is a specific detail about their private life that cannot be visually verified by the provided image (which shows them together in a vehicle). The module signals correctly identify the image as real (not AI-generated) and only partially aligned with the headline's context. The retrieved evidence presents a conflict: while there are widespread rumors and reports of separation or marital strain (Sources [2], [3], [4], [5], [9]), there is also specific evidence directly addressing the sleeping arrangement claim. Source [2] explicitly states that the claim of them sleeping in separate rooms due to snoring is 'not accurate' and that they have adapted to each other's quirks. Other sources describe them as 'happily married' "
ds1157,Not Misinformation,0.9,False,True,"The claim describes a person holding a banner during a pope's procession down Fifth Avenue to St. Patrick's Cathedral. Evidence confirms that Pope Francis traveled down Fifth Avenue in a motorcade (Popemobile) to St. Patrick's Cathedral on September 24, 2015, and that Pope Paul VI also traveled down Fifth Avenue to the Cathedral in 1965, where crowds lined the street [2, 3, 8]. While the specific detail of a 'person holding a banner' is not explicitly detailed in the snippets for the NYC visits (unlike specific banner-holding events in East Timor or Rome), it is a highly plausible and consistent detail for such a public procession involving thousands of supporters. The image is verified as not AI-generated [visual_veracity]. The module signals are partially aligned, noting the image shows "
5013,Not Misinformation,0.6,False,True,"The claim describes a sensationalized narrative ('Controversial Dating Revelation', 'Shocking Insights') regarding Brooke Burke's love life during/after her divorce. The retrieved evidence confirms that Brooke Burke is indeed navigating her love life post-divorce from David Charvet, having engaged to Scott Rigsby, with public discussions about wedding delays and her dating status (Sources 1, 2, 3, 4, 10). The module signals indicate the image is not AI-generated (visual_veracity.ai_generated=false) and is a generic stock-style photo of two people on stage, which the module correctly identifies as not depicting Brooke Burke or the specific event. However, the rule states that if the image is AI-generated, it is Misinformation; here, it is real. The rule does not mandate 'Misinformation' for"
ds9980,Not Misinformation,0.9,False,True,"The image depicts an Iraqi girl and her family at a Kurdish checkpoint, which aligns with extensive historical evidence of Iraqi families fleeing violence (particularly from Mosul and Tal Afar) and settling in fields or camps near Kurdish checkpoints in northern Iraq (e.g., Aski Kalak, Khazer). Evidence [3] explicitly mentions a girl standing by a tent at a displacement camp next to a Kurdish checkpoint in Kalak. Evidence [8] shows an Iraqi girl and her family arriving at the Kurdish checkpoint in Aski Kalak. Evidence [10] shows an Iraqi refugee girl waiting with her parents near the Khazir refugee camp near the Kurdish checkpoint. While the claim specifies 'settles with her family in a field', the visual context of families arriving at these checkpoints often involves waiting in open area"
