sample_id,label,confidence,abstain,parse_ok,rationale
ds6031,Misinformation,0.9,False,True,"The image is identified as AI-generated (confidence 0.9) by the visual veracity signal, depicting a surreal and impossible scene of a frog floating above a tank. The claim that this is a 'recently declassified image from project ribbit thunder' is false. Evidence shows that 'Ribbit' is primarily known as a character from the animated series 'The Amazing Digital Circus' or as a cryptocurrency token, with no credible evidence linking either to a military project named 'Ribbit Thunder' or to declassified military imagery. The term 'Project Ribbit Thunder' appears to be a hallucinated or fabricated title combining unrelated concepts (Ribbit, Thunder, Military Projects). Since the image is AI-generated and the claim lacks any factual basis in the retrieved evidence, it constitutes misinformatio"
3397,Misinformation,0.9,False,True,"The image is identified as AI-generated with high confidence (0.8). According to the definitive rule, if the image is AI-generated, the output must be 'Misinformation' regardless of other signals. Additionally, the claim that Planet Hollywood Las Vegas is owned by a corporation based in Paris, Texas, is factually incorrect. Evidence confirms that Planet Hollywood Las Vegas is owned and operated by Caesars Entertainment, which is headquartered in Nevada, not Paris, Texas. The 'Paris' reference likely conflates the resort's name with the Paris Las Vegas hotel or the city in France, but the ownership is clearly Caesars Entertainment."
ds4717,Not Misinformation,0.6,False,True,"The headline claims that Khloe Kardashian was forced by Tristan Thompson to follow a strict pregnancy diet after a binge. The retrieved evidence supports the core narrative that Tristan Thompson did intervene in Khloe's diet during her pregnancy with him, specifically telling her he 'won't stand for unhealthy habits' and putting her on a diet (Sources [1], [2], [5] in the first block, and [5] in the second block). While the specific detail of a 'cookies and ice cream binge' triggering this is less explicitly detailed in the snippets (though Khloe has discussed binge eating struggles and love for cookies), the central claim of Tristan enforcing a strict diet is corroborated by multiple reports. The image signals indicate the image is not AI-generated and is not aligned with the specific vis"
4718,Not Misinformation,0.9,False,True,"The headline claims Jennifer Lopez might take a 'break' from Alex Rodriguez. Evidence confirms that Jennifer Lopez and Alex Rodriguez ended their relationship in March 2021 after four years together and a two-year engagement (Sources [1], [2], [5], [8]). The relationship is definitively over, not merely on a 'break'. However, the headline uses speculative language ('Might Take A BREAK') which, in the context of celebrity news, often refers to the period leading up to or the nature of their separation. More importantly, recent evidence indicates that Alex Rodriguez reached out to Jennifer Lopez after his *latest* breakup (with Kathryne Padgett), sparking rumors of a reunion or renewed contact (Module Answers, Source [3] in Evidence). The headline likely refers to this dynamic or the general"
ds2101,Not Misinformation,0.9,False,True,"The image depicts a table with two wine glasses and a centerpiece, which aligns perfectly with the claim. The visual veracity module indicates the image is not AI-generated (ai_generated=false, confidence=0.0, though the confidence score is low, the explicit 'false' determination is key). The retrieved evidence confirms that such table settings are common and realistic, with sources discussing table centerpieces [1, 2, 3] and wine glass placement [1, 2, 6]. There is no evidence of manipulation or AI generation that would trigger the definitive misinformation rule. The content is consistent with real-world dining setups described in the evidence."
5000,Misinformation,0.9,False,True,"The claim that President Obama admitted to a secret deal handing over U.S. territory to China to settle debt is factually false. The retrieved evidence confirms that while the Obama administration engaged in diplomatic relations and trade enforcement with China (e.g., [1], [3], [4]), there is no record of any such secret deal. Furthermore, the evidence clarifies that Hong Kong was handed over to China by Britain in 1997, long before Obama took office, not by the U.S. (e.g., [1], [2] in the 'U.S. territory' section). The image provided is a generic photo of the Obamas and does not depict any such event, and the module signals correctly identify the lack of alignment. The claim relies on a misinterpretation of Hong Kong's history and fabricated details about U.S.-China financial relations."
ds4724,Not Misinformation,0.6,False,True,"The headline claims that George and Amal Clooney are sleeping in separate bedrooms. While the image shows them together, it does not verify the specific sleeping arrangement. However, the retrieved evidence indicates that this specific claim (sleeping in separate rooms) is widely reported as a rumor or misinformation itself. Specifically, evidence item [2] under 'Clooney couple sleeping arrangements news' explicitly states: 'It’s not accurate that George and Amal sleep in separate rooms due to the actor’s snoring and other bad habits.' Other evidence items [2] and [5] under 'Recent George and Amal Clooney relationship updates' suggest that while there are divorce rumors and speculation about marital strain, insiders maintain the rumors do not match reality and the couple remains committed."
ds1157,Not Misinformation,0.9,False,True,"The claim describes a person holding a banner during a pope's procession down Fifth Avenue to St. Patrick's Cathedral. Evidence confirms that Pope Francis traveled down Fifth Avenue in a motorcade (Popemobile) to St. Patrick's Cathedral on September 24, 2015, and that Pope Paul VI also traveled down Fifth Avenue to the Cathedral in 1965, where 55,000 people lined the street. While the specific detail of a 'person holding a banner' is not explicitly detailed in the snippets for the NYC visits (unlike specific banner-holding events in East Timor or Rome), it is a highly plausible and consistent detail for a papal procession where crowds line the streets. The image is verified as not AI-generated. The module signals indicate partial alignment, noting the image shows a banner with the Pope's i"
5013,Misinformation,0.9,False,True,"The claim asserts that the image depicts Brooke Burke's 'controversial dating revelation' or events related to her divorce. However, the visual veracity module explicitly states that the image 'does not depict Brooke Burke or any specific event related to her dating revelation or divorce' and that the relevancy is 'aligned: false'. The image shows two generic individuals on a stage, likely from a television show, which is unrelated to the specific personal news claimed in the headline. Although the retrieved evidence confirms that Brooke Burke has indeed been involved in divorce and dating news (e.g., her divorce from David Charvet and engagement to Scott Rigsby), the image provided is a stock or unrelated photo that does not visually support the specific claim of depicting her or her spec"
ds9980,Not Misinformation,0.9,False,True,"The image depicts an Iraqi girl and her family at a Kurdish checkpoint, which aligns with extensive historical news coverage of refugees fleeing Mosul and other northern Iraqi cities to the semi-autonomous Kurdish region (e.g., Khazer/Aksi Kalak checkpoints) during the ISIS conflict (2014-2017). Evidence [3] from Daily Mail explicitly mentions a 'girl stands besides her tent at a temporary displacement camp set up next to a Kurdish checkpoint in Kalak' while families flee ISIS. Evidence [8] from Hindustan Times shows an 'Iraqi girl and her family fleeing violence... arrive at the Kurdish checkpoint in Aski kalak'. Evidence [10] from NBC News shows an 'Iraqi refugee girl waits with her parents... behind the fence of the Khazir refugee camp near the Kurdish checkpoint'. The visual elements ("
