sample_id,label,confidence,abstain,parse_ok,rationale
ds6031,Misinformation,0.95,False,True,"The visual veracity module explicitly identifies the image as AI-generated with a high confidence of 0.9. The image depicts a surreal and physically impossible scenario (a frog floating above a tank), which is characteristic of AI generation rather than a real declassified military photograph. According to the definitive rule, if the image is AI-generated, the output must be 'Misinformation' regardless of other signals. Additionally, the relevancy signal indicates the image is not aligned with the claim, further supporting the conclusion that the image does not depict the subject matter described in the headline."
3397,Misinformation,0.95,False,True,"The visual veracity module explicitly identifies the image as AI-generated with a high confidence of 0.8. According to the definitive rule provided, if the image is AI-generated (ai_generated=true, confidence>0.6), the output must be 'Misinformation' regardless of other signals. Additionally, the factual claim in the headline is false; Planet Hollywood Las Vegas is owned by Caesars Entertainment, not a corporation based in Paris, Texas. The combination of a fabricated image and a factually incorrect claim solidifies the verdict."
ds4717,Misinformation,0.95,False,True,"The claim asserts that Khloe Kardashian was forced by Tristan Thompson to follow a strict pregnancy diet after a specific 'Cookies & Ice Cream Binge'. The module signals indicate that the image is not relevant to the claim (it does not depict the individuals or the event). More critically, the QA answers reveal that while Khloe Kardashian has discussed binge eating and her love for cookies/ice cream, there is no evidence linking Tristan Thompson to a specific 'cookies and ice cream binge' event, nor is there evidence that he 'forced' her to follow a strict diet in the manner described. The narrative of being 'forced' by an ex-partner during a pregnancy is a sensationalized distortion of reported dietary influences, and the specific trigger event (the binge) is not supported by the provided"
4718,Not Misinformation,0.9,False,True,"The image is verified as a genuine photograph (AI-generated: false) and features Jennifer Lopez, aligning with the subject of the headline. The headline claims Jennifer Lopez might take a break from Alex Rodriguez. Historical evidence confirms that Jennifer Lopez and Alex Rodriguez did take a break from their relationship, which led to their breakup and the cancellation of their engagement in March 2021. While the headline uses speculative language ('Might Take A BREAK'), it refers to a real event that occurred in their relationship history. The image serves as a relevant visual identifier for the celebrity mentioned. There is no evidence of AI manipulation or factual contradiction regarding the core entities and the nature of their past relationship status. Therefore, the content is not m"
ds2101,Not Misinformation,0.95,False,True,"The image accurately depicts a table with two wine glasses and a centerpiece, which aligns perfectly with the claim. The visual veracity module confirms the image is not AI-generated (ai_generated=false) and shows no signs of manipulation or artifacts. The QA answers provide relevant context about table settings and centerpieces but do not contradict the visual evidence. Since the image is real and matches the description, there is no misinformation."
5000,Misinformation,0.95,False,True,"The claim that President Obama admitted to a secret deal handing over U.S. territory to China to settle debt is factually false. The United States has not handed over any of its sovereign territory to China. While the U.S. holds significant debt owed to China, there was no agreement to transfer territory in exchange for debt relief. The module signals correctly identify that the image is not relevant to the specific claim (relevancy aligned: false) and that the answers indicate no such debt settlement involving territory transfer exists. Although the image itself is not AI-generated, the headline presents a fabricated narrative that contradicts established facts, constituting misinformation."
ds4724,Not Misinformation,0.85,False,True,"The image is a genuine photograph (visual_veracity ai_generated=false), so the definitive rule for AI-generated content does not apply. The headline claims the couple is sleeping in separate bedrooms. The module signals indicate that while the image shows them together, it does not verify the specific claim about sleeping arrangements. However, the QA answers provide strong evidence that the specific claim (sleeping separately) is likely inaccurate or a misunderstanding, noting they are happily together and have adapted to habits like snoring. While the headline might be considered clickbait or based on unverified rumors, the image itself is real and relevant to the subjects. The claim is not definitively proven false by the image, but the image does not support the sensationalist aspect o"
ds1157,Not Misinformation,0.85,False,True,"The image is verified as a genuine photograph (not AI-generated). The claim describes a person holding a banner during a Pope's procession to St. Patrick's Cathedral. Historical records confirm that Pope Francis visited St. Patrick's Cathedral in New York City in 2015, and it is highly plausible that supporters held banners during such high-profile visits. While the specific detail of 'Fifth Avenue' might be slightly imprecise regarding the exact route (which often involved Central Park or other streets), the core event (Pope visiting St. Patrick's with public support/banners) is factually grounded. The image shows a banner with the Pope's image, which aligns with the context of a papal visit. There is no evidence of fabrication or AI generation, and the visual content supports the general"
5013,Not Misinformation,0.85,False,True,"The image is verified as a genuine photograph (not AI-generated), which is the primary condition for avoiding an automatic 'Misinformation' label. While the module signals indicate low relevancy (the image does not specifically depict Brooke Burke or the specific event mentioned in the headline), this suggests the image is likely a generic stock photo or a mislabeled image used for clickbait purposes rather than a fabricated deepfake. The headline contains sensationalist language ('Shocking Insights', 'Exposed') typical of clickbait, but the core claim (Brooke Burke's dating/divorce status) aligns with factual reports of her divorce from David Charvet and subsequent engagement. Since the image is real and the subject matter is based on real events, it is classified as 'Not Misinformation' "
ds9980,Not Misinformation,0.85,False,True,"The image is verified as real (not AI-generated) with high confidence. The visual content shows a smiling child, which aligns with the claim of an Iraqi girl smiling. The context of Iraqi families settling near Kurdish checkpoints in northern Iraq is a well-documented reality, particularly during periods of conflict with ISIS and subsequent displacement crises. While the specific moment captured might be generic, the headline describes a plausible and factually grounded scenario consistent with the visual evidence and historical context provided in the QA signals. There is no evidence of fabrication or misleading manipulation."
ds2354,Not Misinformation,0.95,False,True,The image is identified as real (not AI-generated) and visually aligns with the claim of a big plane flying low in a cloudy sky. The module signals confirm relevancy and visual veracity. The QA answers provide context that supports the plausibility of the event (planes flying low due to weather or landing approaches). There is no evidence of fabrication or deception.
ds4,Not Misinformation,0.95,False,True,"The claim states that Charlie Hebdo's surviving staff left their Paris offices for a temporary home at Liberation newspaper after the murders. Historical records confirm that following the January 2015 terrorist attack on Charlie Hebdo, the staff indeed relocated to the offices of the newspaper Libération for a period of time (approximately six months) before moving to a new, secure location. The module signals indicate the image is a genuine photograph (not AI-generated) and while the image itself is a generic memorial scene (partial relevancy), the textual claim is factually accurate. Since the image is not AI-generated and the claim aligns with historical facts, the pair is not misinformation."
8830,Not Misinformation,0.85,False,True,"The definitive rule for labeling 'Misinformation' is triggered only if the image is AI-generated with high confidence. Here, the visual veracity module indicates the image is not AI-generated (ai_generated=false, confidence=0.0). While the relevancy module suggests a weak alignment (claiming the barn context is missing), the QA module explicitly confirms that there are barns featuring clocks on their sides and that such images exist. The discrepancy in relevancy likely stems from a specific interpretation of the image content versus the broad claim, but since the image is real and the phenomenon described (clocks on barns) is factually possible and acknowledged by the QA signals, it does not constitute misinformation. The claim is plausible and the image is authentic."
ds5053,Not Misinformation,0.85,False,True,"The image is verified as real (not AI-generated) and depicts a person handling tea leaves, which is relevant to the topic of green tea. While the headline claim ('Increases Lifespan by Ten Years') is likely an exaggeration or misinterpretation of scientific studies (which generally suggest modest benefits or reduced risk of mortality rather than a fixed 10-year extension), the image itself is not deceptive in the context of AI-generated misinformation. The module signals indicate partial alignment, meaning the image is topically relevant but does not directly prove the specific quantitative claim. However, since the primary rule for 'Misinformation' in this context is triggered by AI generation (which is false here) and the image is a generic stock photo of tea harvesting, it does not cons"
ds2437,Misinformation,0.95,False,True,"The claim states that the image shows an 'animal food tray and cage'. However, the visual evidence and module signals clearly indicate that the image depicts a disc golf basket, not an animal cage or food tray. The relevancy signal explicitly states that there is no meaningful connection between the image and the subject described in the headline. Since the image does not depict the objects mentioned in the claim, the claim is factually incorrect regarding the content of the image, constituting misinformation."
ds1754,Not Misinformation,0.95,False,True,The image is identified as a genuine photograph (not AI-generated) and depicts Benedict Cumberbatch in character as Julian Assange. The module signals confirm that Benedict Cumberbatch starred as Julian Assange in the 2013 film 'The Fifth Estate'. The headline accurately describes the content of the image and the factual context of the film. There is no evidence of manipulation or false claims.
ds4278,Misinformation,0.95,False,True,"The headline claims that Russian mansions seized by Obama were intended as illegal gifts to his daughters, Sasha and Malia. The provided module signals and evidence contradict this claim. Specifically, the QA answers explicitly state there is no evidence that mansions were gifts to Sasha and Malia, and clarify that the seized properties were Russian diplomatic compounds, not personal gifts to the Obama family. Furthermore, the image is deemed irrelevant to the headline, failing to depict the alleged mansions or context. Since the core assertion of the headline (that the seized properties were gifts to the daughters) is factually unsupported and contradicted by the evidence, the claim is misinformation."
ds6954,Misinformation,0.95,False,True,"The definitive rule states that if the image is AI-generated with a confidence greater than 0.6, the output must be 'Misinformation'. The module signals indicate that the image is AI-generated with a confidence of 0.8. Additionally, the image depicts a surreal scene (a man in a suit floating in space) which is irrelevant to the claim about Professor Martin Hairer, further supporting the conclusion that the image is not a genuine representation of the subject or event described."
ds3303,Misinformation,0.9,False,True,"The claim states that Scandinavia includes Svalbard and Jan Mayen. According to standard geographical and political definitions, Scandinavia consists of Denmark, Norway, and Sweden. While Svalbard and Jan Mayen are territories of the Kingdom of Norway, they are geographically distinct and are not considered part of the Scandinavian peninsula or the traditional definition of Scandinavia. They are part of the broader Nordic region. The module signals confirm this distinction, with QA answers explicitly stating that Svalbard is not part of the Scandinavian region and that Scandinavia typically includes only Norway, Sweden, and Denmark. Therefore, the claim is factually incorrect."
ds7131,Not Misinformation,0.85,False,True,"The image is verified as a genuine photograph (not AI-generated), which is the primary condition for avoiding an automatic 'Misinformation' label. The claim states that Karen O performed at the ceremony wearing specific attire. The QA signals confirm that Karen O did indeed perform at the 86th Academy Awards. While the specific details about the dress designer (Camilla Staerk) and jeweler (Neil Lane) are not explicitly confirmed by the provided QA snippets (which note a lack of specific fashion data in the sources), there is no evidence contradicting the claim. In the context of celebrity news verification, if the core event (performance) is true and the image is authentic, and no contradictory evidence is found, the specific descriptive details are generally accepted as plausible unless p"
ds3839,Misinformation,0.95,False,True,"The definitive rule states that if the image is AI-generated with a confidence greater than 0.6, the output must be 'Misinformation'. The module signals indicate that the image is AI-generated with a confidence of 0.9. Additionally, the claim contains factual errors: while Dev Patel did star in 'Chappie', the film is not an animated movie but a live-action sci-fi film featuring a CGI character. The image provided is irrelevant and AI-generated, further supporting the misinformation label."
7469,Not Misinformation,0.95,False,True,"The module signals indicate that the image is a genuine photograph (visual_veracity ai_generated=false) and shows Donald Trump speaking, which aligns with the subject of the headline. The QA module confirms that Donald Trump did indeed hold a rally in Bangor, Maine, on October 15, 2016, at the Cross Insurance Center. Although the image itself cannot be definitively geotagged to that specific moment without metadata, the claim describes a real historical event that occurred on the specified date and location. There is no evidence of AI generation or factual contradiction regarding the event's existence. Therefore, the headline is considered accurate in the context of the event it describes."
ds2506,Not Misinformation,0.85,False,True,"The image is verified as real (not AI-generated) and depicts a building with protective fencing, which aligns with the claim. The module signals provide conflicting but resolvable evidence: while one answer suggests no specific incidents were found, another confirms that falling brick incidents have occurred in Warsaw (specifically mentioning a woman being hit). Furthermore, the first answer explicitly states that fencing has been installed around certain buildings in Warsaw to catch falling debris. Given that the visual evidence supports the existence of such fences and the QA data confirms both the occurrence of falling bricks and the installation of protective measures for safety, the claim is considered plausible and grounded in reality, rather than being definitive misinformation."
ds6291,Misinformation,0.9,False,True,"The visual veracity module explicitly identifies the image as AI-generated with a high confidence of 0.9. The explanation notes that the scenario of a human riding a gazelle is physically impossible in the manner depicted and highlights unnatural anatomy, which are strong indicators of synthetic media. According to the definitive rule, if the image is AI-generated (ai_generated=true, confidence>0.6), the output must be 'Misinformation' regardless of other signals. Although the QA module references real statues of people riding gazelles (e.g., by Marshall Fredericks or Hittite reliefs), the specific image provided is not a photograph of any of these real-world artifacts but rather an AI-generated fabrication. Therefore, presenting this AI image as a factual depiction of a specific statue co"
ds994,Not Misinformation,0.95,False,True,"The image is verified as a genuine photograph (AI-generated: false) and is highly relevant to the claim. The visual content shows performers forming the Olympic rings, which aligns with the description of a closing ceremony performance. The QA signals confirm that Olympic rings were indeed formed during the closing ceremony of the Paris 2024 Olympics (and potentially referenced for future events, though the visual matches the Paris 2024 event described in the first QA pair). There is no evidence of manipulation or AI generation, and the visual evidence supports the headline's assertion."
7187,Not Misinformation,0.9,False,True,"The image is verified as a genuine photograph (AI-generated: false). The module signals confirm that Ayatollah Ali Khamenei made public appearances in Tehran in September 2022, specifically on September 17 and September 21. The QA answers explicitly state that he waved to the crowd during a ceremony on September 17, 2022. The claim that he waved during a meeting in Tehran last September aligns with these verified events. Although the 'relevancy' signal is marked as 'partial' due to the inability to visually confirm the specific identity of every individual in the low-resolution or cropped context, the core factual assertion (Khamenei waving in Tehran in September) is supported by external evidence and the visual authenticity of the image."
ds5161,Misinformation,0.95,False,True,"The headline claims that Mike Pence has 'secret ties to a Russian spy agency.' The provided module signals and knowledge base explicitly refute this claim. The QA answers indicate that there are no credible sources or reports linking Mike Pence to Russian spy agencies; instead, his public record involves statements against Russian aggression and support for NATO. The image, while showing Mike Pence, does not provide evidence for the specific allegation in the headline. Since the core assertion of the headline (secret ties to Russian spies) is factually unsupported and contradicted by available evidence, the content is classified as misinformation."
8155,Misinformation,0.95,False,True,"The claim asserts that the image depicts Charlie Pierce, a member of Mitt Romney's staff, making a phone call in a wire factory in Ohio in 2012. However, the evidence strongly contradicts this. First, the 'relevancy' signal indicates the image is misaligned with the claim, depicting a disaster scene rather than a factory setting. Second, the 'answers' confirm that Charlie Pierce was a journalist, not a staff member of Mitt Romney. Third, the visual content described (a disaster scene with destruction) does not match the specific context of a wire factory phone call. The image appears to be unrelated stock or news footage (possibly from a different event, such as the explosion mentioned in the answers) being falsely captioned to support a fabricated narrative about Romney's staff. Since the"
ds4064,Not Misinformation,0.95,False,True,"The image is a genuine photograph of Brad Pitt (visual_veracity ai_generated=false), so the definitive rule for AI-generated content does not apply. The headline 'What is Brad Pitt's net worth? the answer may surprise you!' is a typical clickbait-style question. The module signals provide factual answers regarding his net worth (estimates ranging from $300 million to $400 million). Since the image correctly depicts the subject and the underlying facts about his net worth are consistent with public records, there is no evidence of misinformation. The headline is sensationalist but not factually false in the context of the provided evidence."
7330,Not Misinformation,0.9,False,True,"The claim states that the image depicts 'Jonathan Jones on the Millennium bridge in central London'. The module signals indicate that the image is not AI-generated (visual_veracity.ai_generated=false) and is not aligned with the claim (relevancy.aligned=false). The visual veracity module confirms the image is a real photograph of a group of people, likely at an event, which does not match the specific subject (Jonathan Jones) or location (Millennium Bridge) described in the headline. Since the image is real and simply mislabeled or unrelated to the specific claim (rather than being a fabricated AI image designed to deceive), it falls under the category of 'Not Misinformation' in the context of the definitive rule which prioritizes AI generation. The mismatch is a labeling error or irreleva"
6119,Misinformation,0.8,False,True,"The visual veracity module indicates that the image is AI-generated with a confidence of 0.8, which exceeds the 0.6 threshold. According to the definitive rule, if the image is AI-generated, the output must be 'Misinformation' regardless of other signals. Additionally, the relevancy module confirms that the image is not aligned with the claim, depicting a door with cartoonish characters rather than any relevant context for the phrase 'not no way not no how' (which is a quote from The Wizard of Oz). The combination of an AI-generated image and a lack of relevance to the claim solidifies the verdict."
8719,Misinformation,0.8,False,True,"The visual veracity module explicitly identifies the image as AI-generated with a high confidence of 0.8. According to the definitive rule provided, if the image is AI-generated (ai_generated=true, confidence>0.6), the output must be 'Misinformation' regardless of other signals. Although the QA answers mention the existence of 'pink and green buses' in specific contexts (like the Balochistan project), the image itself is not a real photograph of such a bus but a synthetic generation. Therefore, presenting this AI-generated image as evidence for a specific real-world event or object constitutes misinformation."
